id,func,target,project,commit_id
127,"int av_reallocp_array(void *ptr, size_t nmemb, size_t size)

{

    void **ptrptr = ptr;

    void *ret;

    if (size <= 0 || nmemb >= INT_MAX / size)

        return AVERROR(ENOMEM);

    if (nmemb <= 0) {

        av_freep(ptr);

        return 0;

    }

    ret = av_realloc(*ptrptr, nmemb * size);

    if (!ret) {

        av_freep(ptr);

        return AVERROR(ENOMEM);

    }

    *ptrptr = ret;

    return 0;

}
",False,FFmpeg,c3e6e8f06c42499bd020fd0b37f9542150e6067b
26516,"static int virtio_net_has_buffers(VirtIONet *n, int bufsize)

{

    if (virtio_queue_empty(n->rx_vq) ||

        (n->mergeable_rx_bufs &&

         !virtqueue_avail_bytes(n->rx_vq, bufsize, 0))) {

        virtio_queue_set_notification(n->rx_vq, 1);

        return 0;

    }



    virtio_queue_set_notification(n->rx_vq, 0);

    return 1;

}
",True,qemu,06b1297017415ae6a07a0e97ad7d8e90b2d95823
22867,"static inline QEMUClock *qemu_clock_ptr(QEMUClockType type)

{

    return &qemu_clocks[type];

}
",False,qemu,c2b38b277a7882a592f4f2ec955084b2b756daaa
17984,"void ff_rm_free_rmstream (RMStream *rms)

{

    av_free(rms->videobuf);

    av_free(rms->audiobuf);

}
",True,FFmpeg,7d204e67e8f991bfdfb6a6e91b6855b6c5a782c0
20898,"mac_writereg(E1000State *s, int index, uint32_t val)

{

    uint32_t macaddr[2];



    s->mac_reg[index] = val;



    if (index == RA || index == RA + 1) {

        macaddr[0] = cpu_to_le32(s->mac_reg[RA]);

        macaddr[1] = cpu_to_le32(s->mac_reg[RA + 1]);

        qemu_format_nic_info_str(qemu_get_queue(s->nic), (uint8_t *)macaddr);

    }

}
",False,qemu,90d131fb6504ed12a37dc8433375cc683c30e9da
7353,"static inline int onenand_load_main(OneNANDState *s, int sec, int secn,

                void *dest)

{

    if (s->blk_cur) {

        return blk_read(s->blk_cur, sec, dest, secn) < 0;

    } else if (sec + secn > s->secs_cur) {

        return 1;

    }



    memcpy(dest, s->current + (sec << 9), secn << 9);



    return 0;

}
",True,qemu,441692ddd8321d5e0f09b163e86410e578d87236
7998,"void blkconf_serial(BlockConf *conf, char **serial)

{

    DriveInfo *dinfo;



    if (!*serial) {

        /* try to fall back to value set with legacy -drive serial=... */

        dinfo = drive_get_by_blockdev(conf->bs);

        if (*dinfo->serial) {

            *serial = g_strdup(dinfo->serial);

        }

    }

}
",False,qemu,577d0a38070d1d6c4c7fab5c2054380770b1ec6b
15550,"static int aio_epoll(AioContext *ctx, GPollFD *pfds,

                     unsigned npfd, int64_t timeout)

{

    assert(false);

}
",False,qemu,c2b38b277a7882a592f4f2ec955084b2b756daaa
11696,"void machine_register_compat_props(MachineState *machine)

{

    MachineClass *mc = MACHINE_GET_CLASS(machine);

    int i;

    GlobalProperty *p;



    if (!mc->compat_props) {

        return;

    }



    for (i = 0; i < mc->compat_props->len; i++) {

        p = g_array_index(mc->compat_props, GlobalProperty *, i);



        qdev_prop_register_global(p);

    }

}",True,qemu,adae837d40dea7100040136647e3de44898994df
7377,"static int pci_piix3_ide_initfn(PCIDevice *dev)

{

    PCIIDEState *d = DO_UPCAST(PCIIDEState, dev, dev);



    pci_config_set_vendor_id(d->dev.config, PCI_VENDOR_ID_INTEL);

    pci_config_set_device_id(d->dev.config, PCI_DEVICE_ID_INTEL_82371SB_1);

    return pci_piix_ide_initfn(d);

}
",False,qemu,25f8e2f512d87f0a77fc5c0b367dd200a7834d21
13182,"static void test_qemu_strtoul_underflow(void)

{

    const char *str = ""-99999999999999999999999999999999999999999999"";

    char f = 'X';

    const char *endptr = &f;

    unsigned long res = 999;

    int err;



    err  = qemu_strtoul(str, &endptr, 0, &res);



    g_assert_cmpint(err, ==, -ERANGE);

    g_assert_cmpint(res, ==, -1ul);

    g_assert(endptr == str + strlen(str));

}
",False,qemu,bc7c08a2c375acb7ae4d433054415588b176d34c
6445,"bool virtio_scsi_handle_ctrl_vq(VirtIOSCSI *s, VirtQueue *vq)

{

    VirtIOSCSIReq *req;

    bool progress = false;



    virtio_scsi_acquire(s);

    while ((req = virtio_scsi_pop_req(s, vq))) {

        progress = true;

        virtio_scsi_handle_ctrl_req(s, req);

    }

    virtio_scsi_release(s);

    return progress;

}
",True,qemu,71407786054cad26de7ef66718b2a57a4bcb49b5
24597,"static void bmdma_addr_write(void *opaque, target_phys_addr_t addr,

                             uint64_t data, unsigned width)

{

    BMDMAState *bm = opaque;

    int shift = addr * 8;

    uint32_t mask = (1ULL << (width * 8)) - 1;



#ifdef DEBUG_IDE

    printf(""%s: 0x%08x\n"", __func__, (unsigned)data);

#endif

    bm->addr &= ~(mask << shift);

    bm->addr |= ((data & mask) << shift) & ~3;

}
",False,qemu,a8170e5e97ad17ca169c64ba87ae2f53850dab4c
25278,"static void proxy_rewinddir(FsContext *ctx, V9fsFidOpenState *fs)

{

    rewinddir(fs->dir);

}
",False,qemu,494a8ebe713055d3946183f4b395f85a18b43e9e
15472,"static void scsi_device_destroy(SCSIDevice *s)

{

    SCSIDeviceClass *sc = SCSI_DEVICE_GET_CLASS(s);

    if (sc->destroy) {

        sc->destroy(s);

    }

}
",False,qemu,a818a4b69d47ca3826dee36878074395aeac2083
17259,"static int nvdec_vp9_end_frame(AVCodecContext *avctx)

{

    NVDECContext *ctx = avctx->internal->hwaccel_priv_data;

    int ret = ff_nvdec_end_frame(avctx);

    ctx->bitstream = NULL;

    return ret;

}
",False,FFmpeg,4c7b023d56e09a78a587d036db1b64bf7c493b3d
5403,"static TAPState *net_tap_fd_init(VLANState *vlan, int fd)

{

    TAPState *s;



    s = qemu_mallocz(sizeof(TAPState));

    if (!s)

        return NULL;

    s->fd = fd;

    s->vc = qemu_new_vlan_client(vlan, tap_receive, s);

    qemu_set_fd_handler(s->fd, tap_send, NULL, s);

    snprintf(s->vc->info_str, sizeof(s->vc->info_str), ""tap: fd=%d"", fd);

    return s;

}
",True,qemu,d861b05ea30e6ac177de9b679da96194ebe21afc
8915,"static void test_validate_list(TestInputVisitorData *data,

                                const void *unused)

{

    UserDefOneList *head = NULL;

    Visitor *v;



    v = validate_test_init(data, ""[ { 'string': 'string0', 'integer': 42 }, { 'string': 'string1', 'integer': 43 }, { 'string': 'string2', 'integer': 44 } ]"");



    visit_type_UserDefOneList(v, NULL, &head, &error_abort);

    qapi_free_UserDefOneList(head);

}
",False,qemu,b3db211f3c80bb996a704d665fe275619f728bd4
8226,"void qemu_iovec_destroy(QEMUIOVector *qiov)

{

    assert(qiov->nalloc != -1);




    g_free(qiov->iov);



}",True,qemu,bd83b3620517ef9f2079cfda465953e60263f623
2235,"static int decode_init_thread_copy(AVCodecContext *avctx)

{

    H264Context *h = avctx->priv_data;



    if (!avctx->internal->is_copy)

        return 0;

    memset(h->sps_buffers, 0, sizeof(h->sps_buffers));

    memset(h->pps_buffers, 0, sizeof(h->pps_buffers));




    h->rbsp_buffer[0]      = NULL;

    h->rbsp_buffer[1]      = NULL;

    h->rbsp_buffer_size[0] = 0;

    h->rbsp_buffer_size[1] = 0;

    h->context_initialized = 0;



    return 0;

}",True,FFmpeg,a06b0b1295c51d100101e0ca0434e199ad6de6b5
20130,"static void l2x0_class_init(ObjectClass *klass, void *data)

{

    SysBusDeviceClass *k = SYS_BUS_DEVICE_CLASS(klass);

    DeviceClass *dc = DEVICE_CLASS(klass);



    k->init = l2x0_priv_init;

    dc->vmsd = &vmstate_l2x0;

    dc->no_user = 1;

    dc->props = l2x0_properties;

    dc->reset = l2x0_priv_reset;

}
",True,qemu,efec3dd631d94160288392721a5f9c39e50fb2bc
7770,"void get_tmp_filename(char *filename, int size)

{

    char temp_dir[MAX_PATH];



    GetTempPath(MAX_PATH, temp_dir);

    GetTempFileName(temp_dir, ""qem"", 0, filename);

}
",True,qemu,c2d76497b6eafcaedc806e07804e7bed55a98a0b
19480,"static inline void gen_op_fcmps(int fccno, TCGv_i32 r_rs1, TCGv_i32 r_rs2)

{

    switch (fccno) {

    case 0:

        gen_helper_fcmps(cpu_env, r_rs1, r_rs2);

        break;

    case 1:

        gen_helper_fcmps_fcc1(cpu_env, r_rs1, r_rs2);

        break;

    case 2:

        gen_helper_fcmps_fcc2(cpu_env, r_rs1, r_rs2);

        break;

    case 3:

        gen_helper_fcmps_fcc3(cpu_env, r_rs1, r_rs2);

        break;

    }

}
",False,qemu,7385aed20db5d83979f683b9d0048674411e963c
15187,"static inline int check_fit(tcg_target_long val, unsigned int bits)

{

    return ((val << ((sizeof(tcg_target_long) * 8 - bits))

             >> (sizeof(tcg_target_long) * 8 - bits)) == val);

}
",False,qemu,57e49b40745ceb6c198cc58274b705afb5f20493
6467,"static inline bool migration_bitmap_clear_dirty(RAMState *rs, ram_addr_t addr)

{

    bool ret;

    int nr = addr >> TARGET_PAGE_BITS;

    unsigned long *bitmap = atomic_rcu_read(&rs->ram_bitmap)->bmap;



    ret = test_and_clear_bit(nr, bitmap);



    if (ret) {

        rs->migration_dirty_pages--;

    }

    return ret;

}
",True,qemu,06b106889a09277617fc8c542397a9f595ee605a
16777,"static uint8_t *l2cap_bframe_out(struct bt_l2cap_conn_params_s *parm, int len)

{

    struct l2cap_chan_s *chan = (struct l2cap_chan_s *) parm;



    if (len > chan->params.remote_mtu) {

        fprintf(stderr, ""%s: B-Frame for CID %04x longer than %i octets.\n"",

                        __func__,

                        chan->remote_cid, chan->params.remote_mtu);

        exit(-1);

    }



    return l2cap_pdu_out(chan->l2cap, chan->remote_cid, len);

}
",False,qemu,bf937a7965c1d1a6dce4f615d0ead2e2ab505004
22699,"static void delete_next_frame(AudioFrameQueue *afq)

{

    AudioFrame *f = afq->frame_queue;

    if (f) {

        afq->frame_queue = f->next;

        f->next = NULL;

        av_freep(&f);

    }

}
",False,FFmpeg,36583d23bdbe31e8845d3ca9162bce33fef6e48c
16868,"void blk_remove_bs(BlockBackend *blk)

{

    assert(blk->root->bs->blk == blk);



    notifier_list_notify(&blk->remove_bs_notifiers, blk);

    if (blk->public.throttle_state) {

        throttle_timers_detach_aio_context(&blk->public.throttle_timers);

    }



    blk_update_root_state(blk);



    blk->root->bs->blk = NULL;

    bdrv_root_unref_child(blk->root);

    blk->root = NULL;

}
",False,qemu,1f0c461b82d5ec2664ca0cfc9548f80da87a8f8a
26569,"void thread_pool_submit(ThreadPool *pool, ThreadPoolFunc *func, void *arg)

{

    thread_pool_submit_aio(pool, func, arg, NULL, NULL);

}
",False,qemu,c2b38b277a7882a592f4f2ec955084b2b756daaa
3365,"LinuxAioState *aio_get_linux_aio(AioContext *ctx)

{

    if (!ctx->linux_aio) {

        ctx->linux_aio = laio_init();

        laio_attach_aio_context(ctx->linux_aio, ctx);

    }

    return ctx->linux_aio;

}
",False,qemu,c2b38b277a7882a592f4f2ec955084b2b756daaa
18353,"static void cirrus_mmio_write(void *opaque, target_phys_addr_t addr,

                              uint64_t val, unsigned size)

{

    CirrusVGAState *s = opaque;



    if (addr >= 0x100) {

	cirrus_mmio_blt_write(s, addr - 0x100, val);

    } else {

        cirrus_vga_ioport_write(s, addr + 0x3c0, val);

    }

}
",False,qemu,a8170e5e97ad17ca169c64ba87ae2f53850dab4c
19520,"void qdev_prop_set_defaults(DeviceState *dev, Property *props)

{

    if (!props)

        return;

    while (props->name) {

        if (props->defval) {

            qdev_prop_cpy(dev, props, props->defval);

        }

        props++;

    }

}
",False,qemu,4f2d3d705c1ae7dce29254e2c4645c84e77a74d4
3477,"static void vtd_class_init(ObjectClass *klass, void *data)

{

    DeviceClass *dc = DEVICE_CLASS(klass);

    X86IOMMUClass *x86_class = X86_IOMMU_CLASS(klass);



    dc->reset = vtd_reset;

    dc->vmsd = &vtd_vmstate;

    dc->props = vtd_properties;

    dc->hotpluggable = false;

    x86_class->realize = vtd_realize;

    x86_class->int_remap = vtd_int_remap;






}",True,qemu,e4f4fb1eca795e36f363b4647724221e774523c1
14962,"static void end_list(Visitor *v)

{

    StringInputVisitor *siv = to_siv(v);

    siv->head = true;

}
",False,qemu,d9f62dde1303286b24ac8ce88be27e2b9b9c5f46
11612,"static uint64_t bmdma_addr_read(void *opaque, target_phys_addr_t addr,

                                unsigned width)

{

    BMDMAState *bm = opaque;

    uint32_t mask = (1ULL << (width * 8)) - 1;

    uint64_t data;



    data = (bm->addr >> (addr * 8)) & mask;

#ifdef DEBUG_IDE

    printf(""%s: 0x%08x\n"", __func__, (unsigned)*data);

#endif

    return data;

}
",False,qemu,552908fef5b67ad9d96b76d7cb8371ebc26c9bc8
27290,"static void qxl_reset_surfaces(PCIQXLDevice *d)

{

    dprint(d, 1, ""%s:\n"", __FUNCTION__);

    d->mode = QXL_MODE_UNDEFINED;

    qemu_mutex_unlock_iothread();

    d->ssd.worker->destroy_surfaces(d->ssd.worker);

    qemu_mutex_lock_iothread();

    memset(&d->guest_surfaces.cmds, 0, sizeof(d->guest_surfaces.cmds));

}
",True,qemu,196a778428989217b82de042725dc8eb29c8f8d8
15622,"void do_subfeo (void)

{

    T2 = T0;

    T0 = T1 + ~T0 + xer_ca;

    if (likely(!((~T2 ^ T1 ^ (-1)) & (~T2 ^ T0) & (1 << 31)))) {

        xer_ov = 0;

    } else {

        xer_so = 1;

        xer_ov = 1;

    }

    if (likely(T0 >= T1 && (xer_ca == 0 || T0 != T1))) {

        xer_ca = 0;

    } else {

        xer_ca = 1;

    }

}
",True,qemu,d9bce9d99f4656ae0b0127f7472db9067b8f84ab
6748,"int ide_get_geometry(BusState *bus, int unit,

                     int16_t *cyls, int8_t *heads, int8_t *secs)

{

    IDEState *s = &DO_UPCAST(IDEBus, qbus, bus)->ifs[unit];



    if (s->drive_kind != IDE_HD || !s->bs) {

        return -1;

    }



    *cyls = s->cylinders;

    *heads = s->heads;

    *secs = s->sectors;

    return 0;

}
",False,qemu,4be746345f13e99e468c60acbd3a355e8183e3ce
4321,"int rom_add_blob(const char *name, const void *blob, size_t len,

                 target_phys_addr_t addr)

{

    Rom *rom;



    rom = g_malloc0(sizeof(*rom));

    rom->name    = g_strdup(name);

    rom->addr    = addr;

    rom->romsize = len;

    rom->data    = g_malloc0(rom->romsize);

    memcpy(rom->data, blob, len);

    rom_insert(rom);

    return 0;

}
",False,qemu,a8170e5e97ad17ca169c64ba87ae2f53850dab4c
9613,"static void unassigned_mem_writel(void *opaque, target_phys_addr_t addr, uint32_t val)

{

#ifdef DEBUG_UNASSIGNED

    printf(""Unassigned mem write "" TARGET_FMT_plx "" = 0x%x\n"", addr, val);

#endif

#if defined(TARGET_ALPHA) || defined(TARGET_SPARC) || defined(TARGET_MICROBLAZE)

    do_unassigned_access(addr, 1, 0, 0, 4);

#endif

}
",True,qemu,b14ef7c9ab41ea824c3ccadb070ad95567cca84e
8,"static void filter_mirror_setup(NetFilterState *nf, Error **errp)
{
    MirrorState *s = FILTER_MIRROR(nf);
    Chardev *chr;
    chr = qemu_chr_find(s->outdev);
    if (chr == NULL) {
        error_set(errp, ERROR_CLASS_DEVICE_NOT_FOUND,
                  ""Device '%s' not found"", s->outdev);
    qemu_chr_fe_init(&s->chr_out, chr, errp);",True,qemu,aa1530dec499f7525d2ccaa0e3a876dc8089ed1e
6185,"static void dummy_event_handler(void *opaque)

{

}
",False,qemu,d3b12f5dec4b27ebab58fb5797cb67bacced773b
23488,"static void ff_h264_idct8_add4_mmx(uint8_t *dst, const int *block_offset, DCTELEM *block, int stride, const uint8_t nnzc[6*8]){

    int i;

    for(i=0; i<16; i+=4){

        if(nnzc[ scan8[i] ])

            ff_h264_idct8_add_mmx(dst + block_offset[i], block + i*16, stride);

    }

}
",False,FFmpeg,1d16a1cf99488f16492b1bb48e023f4da8377e07
5510,"struct GuestAgentInfo *qmp_guest_info(Error **errp)

{

    GuestAgentInfo *info = g_malloc0(sizeof(GuestAgentInfo));



    info->version = g_strdup(QEMU_VERSION);

    qmp_for_each_command(qmp_command_info, info);

    return info;

}
",True,qemu,f3a06403b82c7f036564e4caf18b52ce6885fcfb
19712,"PPC_OP(cmpli)

{

    if (T0 < PARAM(1)) {

        T0 = 0x08;

    } else if (T0 > PARAM(1)) {

        T0 = 0x04;

    } else {

        T0 = 0x02;

    }

    RETURN();

}
",True,qemu,d9bce9d99f4656ae0b0127f7472db9067b8f84ab
7690,"void virtqueue_map_sg(struct iovec *sg, hwaddr *addr,
    size_t num_sg, int is_write)
{
    unsigned int i;
    hwaddr len;
    for (i = 0; i < num_sg; i++) {
        len = sg[i].iov_len;
        sg[i].iov_base = cpu_physical_memory_map(addr[i], &len, is_write);
        if (sg[i].iov_base == NULL || len != sg[i].iov_len) {
            error_report(""virtio: trying to map MMIO memory"");",True,qemu,36cf2a37132c7f01fa9adb5f95f5312b27742fd4
22837,"static int tmp105_tx(I2CSlave *i2c, uint8_t data)

{

    TMP105State *s = (TMP105State *) i2c;



    if (!s->len ++)

        s->pointer = data;

    else {

        if (s->len <= 2)

            s->buf[s->len - 1] = data;

        tmp105_write(s);

    }



    return 0;

}
",True,qemu,cb5ef3fa1871522a0886627033459e94bd537fb7
10897,"static bool nvic_user_access_ok(NVICState *s, hwaddr offset)

{

    /* Return true if unprivileged access to this register is permitted. */

    switch (offset) {

    case 0xf00: /* STIR: accessible only if CCR.USERSETMPEND permits */

        return s->cpu->env.v7m.ccr & R_V7M_CCR_USERSETMPEND_MASK;

    default:

        /* All other user accesses cause a BusFault unconditionally */

        return false;

    }

}
",False,qemu,9d40cd8a68cfc7606f4548cc9e812bab15c6dc28
16648,"QError *qerror_new(void)

{

    QError *qerr;



    qerr = g_malloc0(sizeof(*qerr));

    QOBJECT_INIT(qerr, &qerror_type);



    return qerr;

}
",False,qemu,2a74440547ea0a15195224fa2b7784b267cbfe15
12817,"static void gen_isync(DisasContext *ctx)

{

    /*

     * We need to check for a pending TLB flush. This can only happen in

     * kernel mode however so check MSR_PR

     */

    if (!ctx->pr) {

        gen_check_tlb_flush(ctx);

    }

    gen_stop_exception(ctx);

}
",True,qemu,e3cffe6fad29e07d401eabb913a6d88501d5c143
4273,"static char *visitor_get(TestOutputVisitorData *data)

{

    data->str = string_output_get_string(data->sov);

    g_assert(data->str);

    return data->str;

}
",False,qemu,3b098d56979d2f7fd707c5be85555d114353a28d
24635,"static inline bool rom_order_compare(Rom *rom, Rom *item)

{

    return (rom->as > item->as) ||

           (rom->as == item->as && rom->addr >= item->addr);

}
",True,qemu,1b57bd4f2f4993104a5cb48912435396faa10d58
9226,"static void spapr_drc_release(sPAPRDRConnector *drc)

{

    sPAPRDRConnectorClass *drck = SPAPR_DR_CONNECTOR_GET_CLASS(drc);



    drck->release(drc->dev);



    drc->awaiting_release = false;

    g_free(drc->fdt);

    drc->fdt = NULL;

    drc->fdt_start_offset = 0;

    object_property_del(OBJECT(drc), ""device"", &error_abort);

    drc->dev = NULL;

}
",False,qemu,f1c52354e5bdab6983d13a4c174759c585e834b3
7969,"static void qvirtio_9p_start(void)

{

    char *args;



    test_share = g_strdup(""/tmp/qtest.XXXXXX"");

    g_assert_nonnull(mkdtemp(test_share));



    args = g_strdup_printf(""-fsdev local,id=fsdev0,security_model=none,path=%s ""

                           ""-device virtio-9p-pci,fsdev=fsdev0,mount_tag=%s"",

                           test_share, mount_tag);



    qtest_start(args);

    g_free(args);

}
",False,qemu,a980f7f2c2f4d7e9a1eba4f804cd66dbd458b6d4
12520,"static void mov_text_cleanup_ftab(MovTextContext *m)

{

    int i;

    for(i = 0; i < m->count_f; i++) {

        av_freep(&m->ftab[i]->font);

        av_freep(&m->ftab[i]);

    }

    av_freep(&m->ftab);

}
",True,FFmpeg,ae413a48e64274b9740c3b27398fea92108a0f0e
17842,"void qdev_prop_set_globals(DeviceState *dev)

{

    ObjectClass *class = object_get_class(OBJECT(dev));



    do {

        qdev_prop_set_globals_for_type(dev, object_class_get_name(class));

        class = object_class_get_parent(class);

    } while (class);

}
",True,qemu,5eb6a3c50185e101f87382f41fb66eed5784e7ac
11027,"static void sigill_handler (int sig)

{

    if (!canjump) {

        signal (sig, SIG_DFL);

        raise (sig);

    }



    canjump = 0;

    siglongjmp (jmpbuf, 1);

}
",False,FFmpeg,89523beea45e265d985aace8be79b45e94f21e6b
4818,"static void qdev_print_devinfo(DeviceClass *dc)

{

    error_printf(""name \""%s\"""", object_class_get_name(OBJECT_CLASS(dc)));

    if (dc->bus_type) {

        error_printf("", bus %s"", dc->bus_type);

    }

    if (qdev_class_has_alias(dc)) {

        error_printf("", alias \""%s\"""", qdev_class_get_alias(dc));

    }

    if (dc->desc) {

        error_printf("", desc \""%s\"""", dc->desc);

    }

    if (dc->no_user) {

        error_printf("", no-user"");

    }

    error_printf(""\n"");

}
",True,qemu,efec3dd631d94160288392721a5f9c39e50fb2bc
3800,"void qemu_bh_schedule_idle(QEMUBH *bh)

{

    if (bh->scheduled)

        return;

    bh->scheduled = 1;

    bh->idle = 1;

}
",False,qemu,dcc772e2f2b7c2a68644133fea2b874f6751a57b
18127,"static void pxa2xx_i2c_slave_class_init(ObjectClass *klass, void *data)

{

    I2CSlaveClass *k = I2C_SLAVE_CLASS(klass);



    k->init = pxa2xx_i2c_slave_init;

    k->event = pxa2xx_i2c_event;

    k->recv = pxa2xx_i2c_rx;

    k->send = pxa2xx_i2c_tx;

}
",False,qemu,9e41bade85ef338afd983c109368d1bbbe931f80
23545,"void qemu_input_event_sync(void)

{

    QemuInputHandlerState *s;



    if (!runstate_is_running() && !runstate_check(RUN_STATE_SUSPENDED)) {

        return;

    }



    trace_input_event_sync();



    QTAILQ_FOREACH(s, &handlers, node) {

        if (!s->events) {

            continue;

        }

        if (s->handler->sync) {

            s->handler->sync(s->dev);

        }

        s->events = 0;

    }

}
",False,qemu,ee312992a323530ea2cda8680f3a34746c72db8f
26426,"bool visit_start_union(Visitor *v, bool data_present, Error **errp)

{

    if (v->start_union) {

        return v->start_union(v, data_present, errp);

    }

    return true;

}
",True,qemu,544a3731591f5d53e15f22de00ce5ac758d490b3
22,"static void emulated_push_error(EmulatedState *card, uint64_t code)

{

    EmulEvent *event = (EmulEvent *)g_malloc(sizeof(EmulEvent));



    assert(event);

    event->p.error.type = EMUL_ERROR;

    event->p.error.code = code;

    emulated_push_event(card, event);

}
",True,qemu,98f343395e937fa1db3a28dfb4f303f97cfddd6c
17358,"static void opt_frame_pad_bottom(const char *arg)

{

    frame_padbottom = atoi(arg);

    if (frame_padbottom < 0) {

        fprintf(stderr, ""Incorrect bottom pad size\n"");

        av_exit(1);

    }

}
",False,FFmpeg,0c22311b56e66115675c4a96e4c78547886a4171
18621,"void string_output_visitor_cleanup(StringOutputVisitor *sov)

{

    if (sov->string) {

        g_string_free(sov->string, true);

    }



    g_list_foreach(sov->ranges, free_range, NULL);

    g_list_free(sov->ranges);

    g_free(sov);

}
",False,qemu,e7ca56562990991bc614a43b9351ee0737f3045d
21704,"static int qemu_reset_requested(void)

{

    int r = reset_requested;

    if (r && replay_checkpoint(CHECKPOINT_RESET_REQUESTED)) {

        reset_requested = 0;

        return r;

    }

    return false;

}
",True,qemu,aedbe19297907143f17b733a7ff0e0534377bed1
8666,"static void gen_op_mull_T0_T1(void)

{

    TCGv tmp1 = tcg_temp_new(TCG_TYPE_I64);

    TCGv tmp2 = tcg_temp_new(TCG_TYPE_I64);



    tcg_gen_extu_i32_i64(tmp1, cpu_T[0]);

    tcg_gen_extu_i32_i64(tmp2, cpu_T[1]);

    tcg_gen_mul_i64(tmp1, tmp1, tmp2);

    tcg_gen_trunc_i64_i32(cpu_T[0], tmp1);

    tcg_gen_shri_i64(tmp1, tmp1, 32);

    tcg_gen_trunc_i64_i32(cpu_T[1], tmp1);

}
",False,qemu,a7812ae412311d7d47f8aa85656faadac9d64b56
24673,"static int decode_end(AVCodecContext * avctx)

{

    KmvcContext *const c = (KmvcContext *) avctx->priv_data;



    if (c->frm0)

        av_free(c->frm0);

    if (c->frm1)

        av_free(c->frm1);

    if (c->pic.data[0])

        avctx->release_buffer(avctx, &c->pic);



    return 0;

}
",False,FFmpeg,34a8dcd031d637273cdea021e5a79cf720c4c51c
19489,"static void tpm_tis_receive_cb(TPMState *s, uint8_t locty)

{

    TPMTISEmuState *tis = &s->s.tis;



    assert(s->locty_number == locty);



    qemu_bh_schedule(tis->bh);

}
",False,qemu,fd859081453f94c3cbd6527289e41b7fddbf645f
24543,"static int cdrom_probe_device(const char *filename)

{

    if (strstart(filename, ""/dev/cd"", NULL))

        return 100;

    return 0;

}
",True,qemu,3baf720e6b920d583ce2834d05e5a4e9603a1d56
8624,"static int unin_agp_pci_host_init(PCIDevice *d)

{

    pci_config_set_vendor_id(d->config, PCI_VENDOR_ID_APPLE);

    pci_config_set_device_id(d->config, PCI_DEVICE_ID_APPLE_UNI_N_AGP);

    d->config[0x08] = 0x00; // revision

    pci_config_set_class(d->config, PCI_CLASS_BRIDGE_HOST);

    d->config[0x0C] = 0x08; // cache_line_size

    d->config[0x0D] = 0x10; // latency_timer

    //    d->config[0x34] = 0x80; // capabilities_pointer

    return 0;

}
",False,qemu,d7b61ecc61f84d23f98f1ee270fb48b41834ca00
21313,"static void bdrv_drain_recurse(BlockDriverState *bs)

{

    BdrvChild *child;



    if (bs->drv && bs->drv->bdrv_drain) {

        bs->drv->bdrv_drain(bs);

    }

    QLIST_FOREACH(child, &bs->children, next) {

        bdrv_drain_recurse(child->bs);

    }

}
",False,qemu,d42cf28837801cd1f835089fe9db2a42a1af55cd
14968,"void AUD_remove_card (QEMUSoundCard *card)

{

    LIST_REMOVE (card, entries);

    qemu_free (card->name);

}
",False,qemu,72cf2d4f0e181d0d3a3122e04129c58a95da713e
17305,"static void virtio_blk_dma_restart_cb(void *opaque, int running, int reason)

{

    VirtIOBlock *s = opaque;

    VirtIOBlockReq *req = s->rq;



    if (!running)

        return;



    s->rq = NULL;



    while (req) {

        virtio_blk_handle_write(req);

        req = req->next;

    }

}
",False,qemu,213189ab65d83ecd9072f27c80a15dcb91b6bdbf
1701,"CharDriverState *qemu_chr_find(const char *name)

{

    CharDriverState *chr;



    TAILQ_FOREACH(chr, &chardevs, next) {

        if (strcmp(chr->label, name) != 0)

            continue;

        return chr;

    }

    return NULL;

}
",False,qemu,72cf2d4f0e181d0d3a3122e04129c58a95da713e
10376,"static void qmp_output_type_null(Visitor *v, const char *name, Error **errp)

{

    QmpOutputVisitor *qov = to_qov(v);

    qmp_output_add_obj(qov, name, qnull());

}
",False,qemu,b3db211f3c80bb996a704d665fe275619f728bd4
14034,"static void ahci_irq_lower(AHCIState *s, AHCIDevice *dev)

{

    AHCIPCIState *d = container_of(s, AHCIPCIState, ahci);



    DPRINTF(0, ""lower irq\n"");



    if (!msi_enabled(PCI_DEVICE(d))) {

        qemu_irq_lower(s->irq);

    }

}
",True,qemu,bd16430777cc3d25930e479fdbe290d92cec0888
16909,"void helper_ldl_l_raw(uint64_t t0, uint64_t t1)

{

    env->lock = t1;

    ldl_raw(t1, t0);

}
",False,qemu,2374e73edafff0586cbfb67c333c5a7588f81fd5
20530,"static inline int name_to_handle(int dirfd, const char *name,

                                 struct file_handle *fh, int *mnt_id, int flags)

{

    return syscall(__NR_name_to_handle_at, dirfd, name, fh, mnt_id, flags);

}
",False,qemu,d20423788e3a3d5f6a2aad8315779bf3f952ca36
22223,"static void nbd_close(BlockDriverState *bs)
{
    nbd_teardown_connection(bs);
}",True,qemu,d2d979c628e4b2c4a3cb71a31841875795c79043
882,"static void openpic_load_IRQ_queue(QEMUFile* f, IRQQueue *q)

{

    unsigned int i;



    for (i = 0; i < BF_WIDTH(MAX_IRQ); i++)

        qemu_get_be32s(f, &q->queue[i]);



    qemu_get_sbe32s(f, &q->next);

    qemu_get_sbe32s(f, &q->priority);

}
",False,qemu,e69a17f65e9f12f33c48b04a789e49d40a8993f5
