id_snippet,modello,layer_attaccato,metodo_scelta,moltiplicatore,target_vero,predizione_post_steering
549,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
550,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
551,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
552,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
553,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
554,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
555,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
556,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
557,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
558,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
559,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
560,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
561,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
562,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
563,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
564,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
565,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
566,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
567,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
568,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
569,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
570,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
571,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
572,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
573,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
574,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
575,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
576,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
577,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
578,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
579,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
580,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
581,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
582,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
583,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
584,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
585,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
586,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
587,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
588,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
589,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
590,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
591,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
592,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
593,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
594,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
595,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
596,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
597,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
598,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
599,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
600,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
601,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
602,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
603,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
604,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
605,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
606,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
607,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
608,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
609,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
610,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
611,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
612,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
613,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
614,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
615,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
616,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
617,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
618,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
619,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
620,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
621,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
622,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
623,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
624,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
625,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
626,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
627,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
628,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
629,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
630,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
631,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
632,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
633,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
634,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
635,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
636,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
637,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
638,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
639,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
640,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
641,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
642,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
643,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
644,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
645,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
646,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
647,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
648,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
649,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
650,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
651,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
652,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
653,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
654,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
655,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
656,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
657,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
658,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
659,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
660,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
661,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
662,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
663,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
664,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
665,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
666,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
667,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
668,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
669,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
670,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
671,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
672,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
673,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
674,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
675,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
676,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
677,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
678,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
679,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
680,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
681,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
682,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
683,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
684,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
685,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
686,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Sicuro
687,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
688,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
689,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
690,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
691,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
692,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
693,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
694,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
695,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
696,codellama/CodeLlama-7b-Instruct-hf,29,Top-Probing,15,Vulnerabile,Vulnerabile
697,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
698,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
699,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
700,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
701,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
702,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
703,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
704,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
705,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
706,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
707,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
708,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
709,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
710,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
711,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
712,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
713,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
714,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
715,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
716,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
717,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
718,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
719,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
720,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
721,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
722,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
723,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
724,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
725,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
726,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
727,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
728,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
729,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
730,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
731,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
732,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
733,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
734,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
735,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
736,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
737,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
738,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
739,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
740,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
741,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
742,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
743,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
744,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
745,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
746,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
747,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
748,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
749,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
750,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
751,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
752,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
753,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
754,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
755,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
756,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
757,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
758,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
759,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
760,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
761,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
762,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
763,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
764,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
765,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
766,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
767,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
768,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
769,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
770,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
771,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
772,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
773,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
774,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
775,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
776,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
777,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
778,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
779,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
780,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
781,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
782,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
783,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
784,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
785,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
786,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
787,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
788,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
789,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
790,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
791,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
792,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
793,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
794,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
795,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
796,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
797,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Non Classificato
798,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
799,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
800,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Sicuro
801,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
802,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
803,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
804,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
805,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,8,Top-Probing,10,Vulnerabile,Vulnerabile
