id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_baseline,predizione_post_steering
592,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
593,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
594,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
595,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
596,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
597,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
598,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
599,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
600,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
601,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
602,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
603,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
604,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
605,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
606,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
607,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
608,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
609,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
610,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
611,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
612,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
613,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
614,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
615,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
616,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
617,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
618,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
619,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
620,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
621,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
623,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
624,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
625,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
626,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
627,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
628,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
629,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
631,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
632,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
633,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
634,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
635,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
636,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
637,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
638,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
639,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
640,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
641,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
642,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
643,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
644,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
645,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
646,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
647,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
648,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
649,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
650,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
651,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
652,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
653,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
654,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
655,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
656,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
657,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
658,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
659,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
660,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
661,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
662,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
663,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
664,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
665,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
666,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
667,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
668,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
669,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
670,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
671,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
672,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
673,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
674,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
675,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
676,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
677,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
678,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
679,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
680,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
681,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
682,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
683,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
684,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
685,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
686,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
687,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
688,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
689,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
690,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
691,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
692,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
693,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
694,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
695,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
696,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile,Sicuro
697,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
699,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
700,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
701,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
707,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
715,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
727,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
729,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
738,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
739,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
742,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
751,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
760,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
761,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
768,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
780,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
787,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
788,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
799,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
800,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
802,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
805,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
811,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
819,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
827,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
831,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
834,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
835,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
847,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
857,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
860,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
862,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
866,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
871,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
886,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
890,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
897,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
899,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
900,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
901,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
908,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
913,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
921,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
927,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
932,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
933,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
936,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
937,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
940,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
948,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,10,Vulnerabile,Vulnerabile,Sicuro
960,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
962,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
963,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
964,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
966,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
